0.497261,0.497261,0.512434,0.465092,0.465092,0.512434,0.497261,0.511859,0.528543,0.492540,0.519755,0.483520,0.503994,0.491124,0.513185,0.537942,0.566222,0.535121,0.535660,0.523866,0.515032,0.537757,0.530553,0.547477,0.589681,0.649094,0.598246,0.643597,0.680033,0.640895,0.660711,0.713654,0.665214,0.636373,0.704667,0.676781,0.622901,0.684845,0.683112,0.657024,0.627132,0.587458,0.605162,0.623709,0.627049,0.607599,0.569366,0.623165,0.620472,0.598395,0.638130,0.662075,0.653262,0.699984,0.721100,0.752922,0.777325,0.704515,0.764164,0.737095,0.720106,0.782417,0.763975,0.784019,0.765193,0.794859,0.762209,0.790727,0.744856,0.766409,0.638724,0.437883,0.585899,0.783618,0.787610,0.765944,0.655803,0.608835,0.552997,0.554355,0.706063,0.650304,0.630706,0.582747,0.566405,0.574956,0.580195,0.580424,0.543980,0.562095,0.559074,0.591993,0.552581,0.591977,0.593742,0.564789,0.603949,0.568220,0.605318,0.515853,0.540508,0.550848,0.600213,0.554688,0.589577,0.455079,0.315979,0.484569,0.455533,0.574555,0.544165,0.552907,0.588854,0.558573,0.585232,0.599001,0.619385,0.582695,0.587281,0.576252,0.572566,0.582965,0.543730,0.578603,0.586565,0.569113,0.569887,0.575512,0.551170,0.625293,0.585341,0.516061,0.516061,0.585341,0.625293
0.518516,0.518516,0.542032,0.498553,0.498553,0.542032,0.518516,0.514381,0.570837,0.460945,0.508278,0.504278,0.538666,0.523440,0.545497,0.534437,0.547530,0.518302,0.497495,0.555991,0.514284,0.524018,0.536961,0.583973,0.589613,0.636342,0.606122,0.638897,0.668616,0.659091,0.661446,0.646538,0.708108,0.677563,0.665595,0.702218,0.619454,0.676514,0.717440,0.673426,0.629719,0.657838,0.609794,0.668749,0.681935,0.618207,0.655595,0.661415,0.636788,0.643811,0.633003,0.701211,0.699001,0.693061,0.707749,0.759528,0.792986,0.766921,0.768875,0.704319,0.692343,0.729796,0.755393,0.800270,0.758512,0.714696,0.833506,0.783084,0.796521,0.827583,0.752186,0.547540,0.502850,0.680620,0.776399,0.707458,0.679900,0.604897,0.596910,0.521785,0.679492,0.659700,0.723509,0.531369,0.585894,0.599242,0.527845,0.571341,0.522842,0.586975,0.584390,0.522908,0.574997,0.562969,0.566338,0.570138,0.574162,0.540462,0.575512,0.551921,0.580007,0.583448,0.553711,0.547258,0.503437,0.400777,0.472684,0.491003,0.524444,0.546056,0.558919,0.567942,0.553413,0.516765,0.571209,0.555789,0.560920,0.567127,0.520833,0.546068,0.547717,0.552500,0.558532,0.565264,0.559092,0.493447,0.574576,0.561230,0.532218,0.580969,0.576638,0.470291,0.470291,0.576638,0.580969
0.533663,0.533663,0.571709,0.466880,0.466880,0.571709,0.533663,0.469306,0.522394,0.550441,0.545722,0.519836,0.555308,0.524501,0.548542,0.589634,0.525408,0.529895,0.476942,0.528790,0.529208,0.582795,0.524287,0.552260,0.635092,0.617355,0.622766,0.681314,0.691378,0.648397,0.701791,0.714020,0.715811,0.686418,0.720899,0.668962,0.663306,0.719510,0.656927,0.719634,0.624202,0.652540,0.668046,0.642260,0.667092,0.693855,0.703891,0.699090,0.701417,0.736609,0.726552,0.722250,0.718165,0.734605,0.736264,0.758845,0.824690,0.743534,0.719626,0.767783,0.749032,0.756260,0.755904,0.740808,0.782952,0.787960,0.784628,0.795060,0.738845,0.750998,0.780967,0.714177,0.432667,0.666487,0.742564,0.782148,0.706162,0.609044,0.558354,0.564241,0.668487,0.695401,0.723740,0.568058,0.555582,0.536104,0.594786,0.605512,0.554162,0.591341,0.571587,0.559621,0.570759,0.552968,0.595109,0.571829,0.600682,0.612466,0.597985,0.503220,0.578540,0.528701,0.555989,0.590035,0.399698,0.385385,0.576325,0.465830,0.490997,0.522249,0.560318,0.561668,0.505434,0.537394,0.552335,0.504571,0.598949,0.570173,0.573817,0.540148,0.569102,0.562428,0.567742,0.496922,0.507044,0.515770,0.534158,0.535380,0.483486,0.507063,0.586701,0.571272,0.571272,0.586701,0.507063
0.550651,0.550651,0.474423,0.493270,0.493270,0.474423,0.550651,0.525550,0.515027,0.560243,0.540461,0.466411,0.585106,0.494489,0.530517,0.524256,0.573703,0.522407,0.515051,0.493001,0.509341,0.575324,0.577768,0.555922,0.612212,0.624173,0.637912,0.659014,0.660633,0.697776,0.699346,0.643750,0.679725,0.678440,0.674294,0.724102,0.679047,0.675370,0.668876,0.687194,0.677992,0.659804,0.725997,0.650170,0.660567,0.667138,0.723112,0.728665,0.727412,0.723908,0.728575,0.687966,0.715261,0.671102,0.760803,0.723684,0.744669,0.686474,0.732855,0.803927,0.715828,0.766238,0.722778,0.769897,0.784214,0.776833,0.841761,0.719346,0.767554,0.755051,0.773808,0.797364,0.335947,0.607867,0.654571,0.694838,0.689958,0.593879,0.501029,0.517530,0.602139,0.669264,0.669653,0.537937,0.599993,0.549131,0.604548,0.586019,0.544698,0.583159,0.557132,0.532113,0.533128,0.564875,0.576549,0.526142,0.552830,0.621289,0.564145,0.559454,0.580517,0.559203,0.542129,0.495143,0.314162,0.470351,0.586374,0.598033,0.503811,0.544631,0.534219,0.507795,0.535250,0.549686,0.539881,0.569597,0.541004,0.570524,0.585212,0.579442,0.550869,0.516158,0.521686,0.495029,0.497105,0.537707,0.504524,0.518035,0.501144,0.494390,0.541558,0.569131,0.569131,0.541558,0.494390
0.519609,0.519609,0.548345,0.488054,0.488054,0.548345,0.519609,0.503480,0.500211,0.513369,0.539372,0.569543,0.607073,0.564776,0.581498,0.581023,0.569033,0.547446,0.597708,0.492992,0.547482,0.554862,0.528946,0.586810,0.566256,0.644931,0.660792,0.690522,0.605720,0.699772,0.679937,0.631449,0.647267,0.716222,0.658831,0.659454,0.629633,0.702757,0.614843,0.664415,0.639753,0.634551,0.673853,0.656058,0.676719,0.672810,0.719869,0.668058,0.729962,0.810166,0.742555,0.716431,0.724950,0.715433,0.689332,0.741658,0.688951,0.695726,0.696329,0.751889,0.770234,0.760009,0.741089,0.763024,0.732637,0.725614,0.765005,0.800907,0.740730,0.720904,0.720902,0.810749,0.441317,0.551462,0.741265,0.686706,0.664220,0.592786,0.612219,0.536873,0.626950,0.700359,0.704512,0.613892,0.591905,0.545392,0.545191,0.579515,0.559297,0.539299,0.569653,0.558605,0.580076,0.568330,0.574811,0.549170,0.584661,0.570426,0.578412,0.569253,0.567890,0.563759,0.566632,0.357199,0.436614,0.529984,0.587349,0.540107,0.593945,0.547073,0.570909,0.549474,0.570250,0.556151,0.567453,0.574697,0.580674,0.514604,0.602955,0.579463,0.588637,0.623328,0.579526,0.579429,0.543206,0.532158,0.522265,0.591498,0.531021,0.520573,0.557907,0.537560,0.537560,0.557907,0.520573
0.517223,0.517223,0.478497,0.519978,0.519978,0.478497,0.517223,0.537581,0.486168,0.582400,0.540142,0.546564,0.615764,0.638444,0.677218,0.668148,0.583939,0.615849,0.636902,0.576529,0.558278,0.554706,0.537058,0.592488,0.621501,0.568970,0.678414,0.664802,0.655484,0.666907,0.655287,0.652222,0.666945,0.657776,0.707097,0.712019,0.674700,0.614155,0.689704,0.653496,0.648749,0.648724,0.637304,0.749467,0.685097,0.701603,0.693350,0.651814,0.722286,0.747036,0.750159,0.771273,0.726426,0.716954,0.796060,0.727304,0.720985,0.734158,0.719866,0.750527,0.732373,0.748827,0.772181,0.724866,0.724285,0.739987,0.772770,0.737607,0.738812,0.712792,0.747953,0.806780,0.610922,0.478664,0.716306,0.641860,0.601711,0.616519,0.619040,0.555087,0.634102,0.688581,0.730008,0.623142,0.622138,0.584166,0.572002,0.518524,0.558931,0.581134,0.536426,0.634376,0.580332,0.557448,0.593156,0.552609,0.568549,0.560085,0.560831,0.604238,0.502837,0.553511,0.471172,0.351550,0.496980,0.511120,0.583511,0.556226,0.533949,0.558671,0.546385,0.582108,0.523772,0.551050,0.587870,0.522338,0.571524,0.578730,0.588337,0.572875,0.577691,0.549647,0.542211,0.567041,0.554073,0.567040,0.516340,0.524638,0.571441,0.525876,0.559683,0.616530,0.616530,0.559683,0.525876
0.494186,0.494186,0.563964,0.495463,0.495463,0.563964,0.494186,0.493203,0.532575,0.470085,0.526579,0.629298,0.718535,0.722316,0.699712,0.751844,0.745013,0.729029,0.690632,0.698233,0.608166,0.594624,0.527569,0.583826,0.552378,0.616927,0.552472,0.668466,0.664064,0.633327,0.640591,0.655038,0.687419,0.664540,0.663471,0.691696,0.683614,0.663095,0.646457,0.636116,0.697030,0.691969,0.677439,0.696097,0.697344,0.686064,0.737927,0.704786,0.690424,0.660107,0.709123,0.730090,0.742844,0.714615,0.726056,0.715486,0.718099,0.722328,0.666966,0.756056,0.721019,0.712194,0.763102,0.755649,0.737100,0.772623,0.792635,0.720803,0.750045,0.697815,0.654494,0.783751,0.789678,0.409306,0.587027,0.642671,0.601836,0.628929,0.628189,0.602708,0.654788,0.625466,0.632617,0.631372,0.612183,0.540295,0.559941,0.555394,0.546737,0.569284,0.539745,0.566704,0.527639,0.577630,0.555615,0.567529,0.572637,0.583022,0.534337,0.605396,0.469027,0.482999,0.391168,0.502406,0.534827,0.517383,0.583683,0.546493,0.495113,0.568055,0.553297,0.624444,0.572335,0.562529,0.588999,0.571729,0.571467,0.534286,0.541059,0.570638,0.574347,0.638235,0.623420,0.564434,0.600111,0.570384,0.533937,0.625806,0.559977,0.543408,0.547646,0.547499,0.547499,0.547646,0.543408
0.513607,0.513607,0.489460,0.492498,0.492498,0.489460,0.513607,0.508144,0.516340,0.551616,0.617367,0.715630,0.732381,0.714349,0.751581,0.744265,0.700405,0.672308,0.689940,0.633096,0.635308,0.644941,0.593615,0.553276,0.556552,0.652214,0.590670,0.676116,0.622657,0.656265,0.636715,0.629154,0.673763,0.685312,0.675648,0.626424,0.662707,0.689678,0.637311,0.688975,0.661193,0.641238,0.670574,0.674009,0.678173,0.693600,0.672420,0.745203,0.623378,0.543584,0.778737,0.762791,0.791755,0.692780,0.757187,0.720398,0.736012,0.700770,0.745226,0.748767,0.752739,0.707867,0.776064,0.679882,0.720274,0.704096,0.746586,0.738881,0.749537,0.649833,0.707903,0.721895,0.722783,0.462621,0.419295,0.687669,0.630359,0.644777,0.666334,0.603766,0.604287,0.630486,0.670594,0.601667,0.594388,0.579679,0.537826,0.575808,0.585349,0.584964,0.581432,0.552179,0.586840,0.553669,0.554000,0.523182,0.561726,0.583335,0.554490,0.565039,0.592956,0.381777,0.417513,0.575671,0.539287,0.555481,0.612246,0.556090,0.596829,0.547536,0.547334,0.521852,0.621676,0.619396,0.604683,0.656121,0.624227,0.618334,0.642585,0.590907,0.648673,0.626575,0.666261,0.700496,0.652497,0.667159,0.553130,0.595557,0.585633,0.609617,0.513040,0.545715,0.545715,0.513040,0.609617
0.477249,0.477249,0.561080,0.501965,0.501965,0.561080,0.477249,0.532407,0.510489,0.511766,0.637418,0.641531,0.719892,0.763146,0.722833,0.728620,0.697755,0.708646,0.661885,0.708229,0.627521,0.639296,0.600343,0.605364,0.569644,0.605957,0.632827,0.656172,0.618714,0.629249,0.670224,0.636945,0.614535,0.673015,0.666221,0.663452,0.699860,0.640413,0.643912,0.645994,0.697590,0.658834,0.694968,0.689717,0.721036,0.698815,0.700227,0.748494,0.670389,0.539452,0.759813,0.686009,0.756637,0.745948,0.716044,0.820938,0.797920,0.726775,0.698649,0.690113,0.705367,0.699147,0.746782,0.776061,0.745714,0.731189,0.770680,0.751776,0.743059,0.645048,0.697388,0.718879,0.739793,0.553710,0.329148,0.604736,0.690562,0.618122,0.655875,0.601136,0.529742,0.652773,0.736292,0.537812,0.569791,0.578431,0.598097,0.562292,0.540325,0.570251,0.611103,0.517541,0.551672,0.554743,0.583400,0.570766,0.588149,0.551871,0.573091,0.550897,0.531125,0.313822,0.548263,0.524355,0.590504,0.587551,0.670896,0.641024,0.636630,0.673741,0.586872,0.593046,0.613405,0.663107,0.608625,0.676128,0.650468,0.718593,0.679415,0.641580,0.672975,0.624429,0.655864,0.691266,0.646346,0.637383,0.622094,0.639141,0.646934,0.601471,0.593266,0.626856,0.626856,0.593266,0.601471
0.496990,0.496990,0.522553,0.539593,0.539593,0.522553,0.496990,0.553819,0.512057,0.602442,0.654037,0.644877,0.690420,0.705681,0.687789,0.739758,0.764775,0.769898,0.644974,0.675061,0.667216,0.648766,0.627370,0.582328,0.607147,0.623115,0.640896,0.655179,0.687723,0.634373,0.615646,0.654230,0.621163,0.612789,0.648640,0.632091,0.626183,0.668229,0.682540,0.693990,0.657860,0.661450,0.629442,0.595774,0.684544,0.676606,0.673388,0.733635,0.656793,0.662622,0.738045,0.693153,0.743902,0.733093,0.748495,0.750876,0.751034,0.694552,0.737732,0.734219,0.750779,0.724927,0.720707,0.706748,0.717927,0.721474,0.707663,0.717363,0.686120,0.668576,0.732874,0.701785,0.682804,0.657169,0.336005,0.636237,0.641119,0.590306,0.621669,0.579074,0.586285,0.652102,0.752958,0.689180,0.562716,0.538118,0.553848,0.580020,0.598402,0.577925,0.610436,0.582503,0.595791,0.593166,0.524049,0.583502,0.499266,0.503914,0.556223,0.551171,0.353939,0.496091,0.505275,0.574810,0.590905,0.660524,0.663562,0.655561,0.690668,0.661506,0.618242,0.651643,0.643124,0.675145,0.681774,0.659093,0.666524,0.661232,0.695785,0.615196,0.591376,0.612614,0.606108,0.582636,0.573985,0.590144,0.559221,0.580626,0.591394,0.524253,0.586747,0.608833,0.608833,0.586747,0.524253
